"","Date","State","Gender","Legal","Indigenous","Count"
"880",2008-06-01,"TAS","Male","Sentenced","Non-ATSI",346
"881",2008-06-01,"VIC","Female","Remanded","ATSI",5
"882",2008-06-01,"VIC","Female","Remanded","Non-ATSI",57
"883",2008-06-01,"VIC","Female","Sentenced","ATSI",10
"884",2008-06-01,"VIC","Female","Sentenced","Non-ATSI",166
"885",2008-06-01,"VIC","Male","Remanded","ATSI",48
"886",2008-06-01,"VIC","Male","Remanded","Non-ATSI",745
"887",2008-06-01,"VIC","Male","Sentenced","ATSI",174
"888",2008-06-01,"VIC","Male","Sentenced","Non-ATSI",2971
"889",2008-06-01,"WA","Female","Remanded","ATSI",28
"890",2008-06-01,"WA","Female","Remanded","Non-ATSI",28
"891",2008-06-01,"WA","Female","Sentenced","ATSI",105
"892",2008-06-01,"WA","Female","Sentenced","Non-ATSI",97
"893",2008-06-01,"WA","Male","Remanded","ATSI",291
"894",2008-06-01,"WA","Male","Remanded","Non-ATSI",410
"895",2008-06-01,"WA","Male","Sentenced","ATSI",1106
"896",2008-06-01,"WA","Male","Sentenced","Non-ATSI",1657
"897",2008-09-01,"ACT","Female","Remanded","ATSI",3
"898",2008-09-01,"ACT","Female","Remanded","Non-ATSI",6
"899",2008-09-01,"ACT","Female","Sentenced","ATSI",0
"900",2008-09-01,"ACT","Female","Sentenced","Non-ATSI",3
"901",2008-09-01,"ACT","Male","Remanded","ATSI",12
"902",2008-09-01,"ACT","Male","Remanded","Non-ATSI",71
"903",2008-09-01,"ACT","Male","Sentenced","ATSI",7
"904",2008-09-01,"ACT","Male","Sentenced","Non-ATSI",58
"905",2008-09-01,"NSW","Female","Remanded","ATSI",49
"906",2008-09-01,"NSW","Female","Remanded","Non-ATSI",152
"907",2008-09-01,"NSW","Female","Sentenced","ATSI",165
"908",2008-09-01,"NSW","Female","Sentenced","Non-ATSI",349
"909",2008-09-01,"NSW","Male","Remanded","ATSI",413
"910",2008-09-01,"NSW","Male","Remanded","Non-ATSI",1909
"911",2008-09-01,"NSW","Male","Sentenced","ATSI",1463
"912",2008-09-01,"NSW","Male","Sentenced","Non-ATSI",5440
"913",2008-09-01,"NT","Female","Remanded","ATSI",14
"914",2008-09-01,"NT","Female","Remanded","Non-ATSI",2
"915",2008-09-01,"NT","Female","Sentenced","ATSI",25
"916",2008-09-01,"NT","Female","Sentenced","Non-ATSI",6
"917",2008-09-01,"NT","Male","Remanded","ATSI",163
"918",2008-09-01,"NT","Male","Remanded","Non-ATSI",36
"919",2008-09-01,"NT","Male","Sentenced","ATSI",578
"920",2008-09-01,"NT","Male","Sentenced","Non-ATSI",121
"921",2008-09-01,"QLD","Female","Remanded","ATSI",39
"922",2008-09-01,"QLD","Female","Remanded","Non-ATSI",70
"923",2008-09-01,"QLD","Female","Sentenced","ATSI",83
"924",2008-09-01,"QLD","Female","Sentenced","Non-ATSI",241
"925",2008-09-01,"QLD","Male","Remanded","ATSI",302
"926",2008-09-01,"QLD","Male","Remanded","Non-ATSI",829
"927",2008-09-01,"QLD","Male","Sentenced","ATSI",1066
"928",2008-09-01,"QLD","Male","Sentenced","Non-ATSI",2932
"929",2008-09-01,"SA","Female","Remanded","ATSI",15
"930",2008-09-01,"SA","Female","Remanded","Non-ATSI",49
"931",2008-09-01,"SA","Female","Sentenced","ATSI",11
"932",2008-09-01,"SA","Female","Sentenced","Non-ATSI",52
"933",2008-09-01,"SA","Male","Remanded","ATSI",138
"934",2008-09-01,"SA","Male","Remanded","Non-ATSI",464
"935",2008-09-01,"SA","Male","Sentenced","ATSI",237
"936",2008-09-01,"SA","Male","Sentenced","Non-ATSI",994
"937",2008-09-01,"TAS","Female","Remanded","ATSI",1
"938",2008-09-01,"TAS","Female","Remanded","Non-ATSI",8
"939",2008-09-01,"TAS","Female","Sentenced","ATSI",8
"940",2008-09-01,"TAS","Female","Sentenced","Non-ATSI",24
"941",2008-09-01,"TAS","Male","Remanded","ATSI",12
"942",2008-09-01,"TAS","Male","Remanded","Non-ATSI",91
"943",2008-09-01,"TAS","Male","Sentenced","ATSI",47
"944",2008-09-01,"TAS","Male","Sentenced","Non-ATSI",328
"945",2008-09-01,"VIC","Female","Remanded","ATSI",7
"946",2008-09-01,"VIC","Female","Remanded","Non-ATSI",54
"947",2008-09-01,"VIC","Female","Sentenced","ATSI",10
"948",2008-09-01,"VIC","Female","Sentenced","Non-ATSI",179
"949",2008-09-01,"VIC","Male","Remanded","ATSI",44
"950",2008-09-01,"VIC","Male","Remanded","Non-ATSI",721
"951",2008-09-01,"VIC","Male","Sentenced","ATSI",192
"952",2008-09-01,"VIC","Male","Sentenced","Non-ATSI",3077
"953",2008-09-01,"WA","Female","Remanded","ATSI",34
"954",2008-09-01,"WA","Female","Remanded","Non-ATSI",40
"955",2008-09-01,"WA","Female","Sentenced","ATSI",105
"956",2008-09-01,"WA","Female","Sentenced","Non-ATSI",102
"957",2008-09-01,"WA","Male","Remanded","ATSI",279
"958",2008-09-01,"WA","Male","Remanded","Non-ATSI",437
"959",2008-09-01,"WA","Male","Sentenced","ATSI",1161
"960",2008-09-01,"WA","Male","Sentenced","Non-ATSI",1669
"961",2008-12-01,"ACT","Female","Remanded","ATSI",2
"962",2008-12-01,"ACT","Female","Remanded","Non-ATSI",7
"963",2008-12-01,"ACT","Female","Sentenced","ATSI",1
"964",2008-12-01,"ACT","Female","Sentenced","Non-ATSI",4
"965",2008-12-01,"ACT","Male","Remanded","ATSI",14
"966",2008-12-01,"ACT","Male","Remanded","Non-ATSI",84
"967",2008-12-01,"ACT","Male","Sentenced","ATSI",9
"968",2008-12-01,"ACT","Male","Sentenced","Non-ATSI",52
"969",2008-12-01,"NSW","Female","Remanded","ATSI",55
"970",2008-12-01,"NSW","Female","Remanded","Non-ATSI",153
"971",2008-12-01,"NSW","Female","Sentenced","ATSI",150
"972",2008-12-01,"NSW","Female","Sentenced","Non-ATSI",374
"973",2008-12-01,"NSW","Male","Remanded","ATSI",431
"974",2008-12-01,"NSW","Male","Remanded","Non-ATSI",1893
"975",2008-12-01,"NSW","Male","Sentenced","ATSI",1441
"976",2008-12-01,"NSW","Male","Sentenced","Non-ATSI",5434
"977",2008-12-01,"NT","Female","Remanded","ATSI",13
"978",2008-12-01,"NT","Female","Remanded","Non-ATSI",2
"979",2008-12-01,"NT","Female","Sentenced","ATSI",27
"980",2008-12-01,"NT","Female","Sentenced","Non-ATSI",5
"981",2008-12-01,"NT","Male","Remanded","ATSI",169
"982",2008-12-01,"NT","Male","Remanded","Non-ATSI",44
"983",2008-12-01,"NT","Male","Sentenced","ATSI",594
"984",2008-12-01,"NT","Male","Sentenced","Non-ATSI",119
"985",2008-12-01,"QLD","Female","Remanded","ATSI",28
"986",2008-12-01,"QLD","Female","Remanded","Non-ATSI",62
"987",2008-12-01,"QLD","Female","Sentenced","ATSI",86
"988",2008-12-01,"QLD","Female","Sentenced","Non-ATSI",267
"989",2008-12-01,"QLD","Male","Remanded","ATSI",265
"990",2008-12-01,"QLD","Male","Remanded","Non-ATSI",796
"991",2008-12-01,"QLD","Male","Sentenced","ATSI",1069
"992",2008-12-01,"QLD","Male","Sentenced","Non-ATSI",3017
"993",2008-12-01,"SA","Female","Remanded","ATSI",13
"994",2008-12-01,"SA","Female","Remanded","Non-ATSI",44
"995",2008-12-01,"SA","Female","Sentenced","ATSI",12
"996",2008-12-01,"SA","Female","Sentenced","Non-ATSI",49
"997",2008-12-01,"SA","Male","Remanded","ATSI",156
"998",2008-12-01,"SA","Male","Remanded","Non-ATSI",427
"999",2008-12-01,"SA","Male","Sentenced","ATSI",228
"1000",2008-12-01,"SA","Male","Sentenced","Non-ATSI",998
"1001",2008-12-01,"TAS","Female","Remanded","ATSI",1
"1002",2008-12-01,"TAS","Female","Remanded","Non-ATSI",6
"1003",2008-12-01,"TAS","Female","Sentenced","ATSI",6
"1004",2008-12-01,"TAS","Female","Sentenced","Non-ATSI",21
"1005",2008-12-01,"TAS","Male","Remanded","ATSI",15
"1006",2008-12-01,"TAS","Male","Remanded","Non-ATSI",83
"1007",2008-12-01,"TAS","Male","Sentenced","ATSI",47
"1008",2008-12-01,"TAS","Male","Sentenced","Non-ATSI",349
"1009",2008-12-01,"VIC","Female","Remanded","ATSI",6
"1010",2008-12-01,"VIC","Female","Remanded","Non-ATSI",58
"1011",2008-12-01,"VIC","Female","Sentenced","ATSI",11
"1012",2008-12-01,"VIC","Female","Sentenced","Non-ATSI",172
"1013",2008-12-01,"VIC","Male","Remanded","ATSI",48
"1014",2008-12-01,"VIC","Male","Remanded","Non-ATSI",757
"1015",2008-12-01,"VIC","Male","Sentenced","ATSI",185
"1016",2008-12-01,"VIC","Male","Sentenced","Non-ATSI",3122
"1017",2008-12-01,"WA","Female","Remanded","ATSI",36
"1018",2008-12-01,"WA","Female","Remanded","Non-ATSI",48
"1019",2008-12-01,"WA","Female","Sentenced","ATSI",107
"1020",2008-12-01,"WA","Female","Sentenced","Non-ATSI",115
"1021",2008-12-01,"WA","Male","Remanded","ATSI",264
"1022",2008-12-01,"WA","Male","Remanded","Non-ATSI",390
"1023",2008-12-01,"WA","Male","Sentenced","ATSI",1255
"1024",2008-12-01,"WA","Male","Sentenced","Non-ATSI",1732
"1025",2009-03-01,"ACT","Female","Remanded","ATSI",2
"1026",2009-03-01,"ACT","Female","Remanded","Non-ATSI",8
"1027",2009-03-01,"ACT","Female","Sentenced","ATSI",1
"1028",2009-03-01,"ACT","Female","Sentenced","Non-ATSI",2
"1029",2009-03-01,"ACT","Male","Remanded","ATSI",17
"1030",2009-03-01,"ACT","Male","Remanded","Non-ATSI",85
"1031",2009-03-01,"ACT","Male","Sentenced","ATSI",5
"1032",2009-03-01,"ACT","Male","Sentenced","Non-ATSI",40
"1033",2009-03-01,"NSW","Female","Remanded","ATSI",63
"1034",2009-03-01,"NSW","Female","Remanded","Non-ATSI",171
"1035",2009-03-01,"NSW","Female","Sentenced","ATSI",156
"1036",2009-03-01,"NSW","Female","Sentenced","Non-ATSI",355
"1037",2009-03-01,"NSW","Male","Remanded","ATSI",506
"1038",2009-03-01,"NSW","Male","Remanded","Non-ATSI",1985
"1039",2009-03-01,"NSW","Male","Sentenced","ATSI",1440
"1040",2009-03-01,"NSW","Male","Sentenced","Non-ATSI",5415
"1041",2009-03-01,"NT","Female","Remanded","ATSI",12
"1042",2009-03-01,"NT","Female","Remanded","Non-ATSI",3
"1043",2009-03-01,"NT","Female","Sentenced","ATSI",23
"1044",2009-03-01,"NT","Female","Sentenced","Non-ATSI",8
"1045",2009-03-01,"NT","Male","Remanded","ATSI",227
"1046",2009-03-01,"NT","Male","Remanded","Non-ATSI",38
"1047",2009-03-01,"NT","Male","Sentenced","ATSI",645
"1048",2009-03-01,"NT","Male","Sentenced","Non-ATSI",142
"1049",2009-03-01,"QLD","Female","Remanded","ATSI",29
"1050",2009-03-01,"QLD","Female","Remanded","Non-ATSI",56
"1051",2009-03-01,"QLD","Female","Sentenced","ATSI",89
"1052",2009-03-01,"QLD","Female","Sentenced","Non-ATSI",247
"1053",2009-03-01,"QLD","Male","Remanded","ATSI",283
"1054",2009-03-01,"QLD","Male","Remanded","Non-ATSI",795
"1055",2009-03-01,"QLD","Male","Sentenced","ATSI",1075
"1056",2009-03-01,"QLD","Male","Sentenced","Non-ATSI",2969
"1057",2009-03-01,"SA","Female","Remanded","ATSI",22
"1058",2009-03-01,"SA","Female","Remanded","Non-ATSI",37
"1059",2009-03-01,"SA","Female","Sentenced","ATSI",12
"1060",2009-03-01,"SA","Female","Sentenced","Non-ATSI",59
"1061",2009-03-01,"SA","Male","Remanded","ATSI",175
"1062",2009-03-01,"SA","Male","Remanded","Non-ATSI",420
"1063",2009-03-01,"SA","Male","Sentenced","ATSI",237
"1064",2009-03-01,"SA","Male","Sentenced","Non-ATSI",963
"1065",2009-03-01,"TAS","Female","Remanded","ATSI",2
"1066",2009-03-01,"TAS","Female","Remanded","Non-ATSI",9
"1067",2009-03-01,"TAS","Female","Sentenced","ATSI",5
"1068",2009-03-01,"TAS","Female","Sentenced","Non-ATSI",17
"1069",2009-03-01,"TAS","Male","Remanded","ATSI",17
"1070",2009-03-01,"TAS","Male","Remanded","Non-ATSI",80
"1071",2009-03-01,"TAS","Male","Sentenced","ATSI",43
"1072",2009-03-01,"TAS","Male","Sentenced","Non-ATSI",337
"1073",2009-03-01,"VIC","Female","Remanded","ATSI",7
"1074",2009-03-01,"VIC","Female","Remanded","Non-ATSI",63
"1075",2009-03-01,"VIC","Female","Sentenced","ATSI",11
"1076",2009-03-01,"VIC","Female","Sentenced","Non-ATSI",173
"1077",2009-03-01,"VIC","Male","Remanded","ATSI",46
"1078",2009-03-01,"VIC","Male","Remanded","Non-ATSI",697
"1079",2009-03-01,"VIC","Male","Sentenced","ATSI",185
"1080",2009-03-01,"VIC","Male","Sentenced","Non-ATSI",3031
"1081",2009-03-01,"WA","Female","Remanded","ATSI",40
"1082",2009-03-01,"WA","Female","Remanded","Non-ATSI",34
"1083",2009-03-01,"WA","Female","Sentenced","ATSI",103
"1084",2009-03-01,"WA","Female","Sentenced","Non-ATSI",126
"1085",2009-03-01,"WA","Male","Remanded","ATSI",260
"1086",2009-03-01,"WA","Male","Remanded","Non-ATSI",354
"1087",2009-03-01,"WA","Male","Sentenced","ATSI",1268
"1088",2009-03-01,"WA","Male","Sentenced","Non-ATSI",1794
"1089",2009-06-01,"ACT","Female","Remanded","ATSI",3
"1090",2009-06-01,"ACT","Female","Remanded","Non-ATSI",4
"1091",2009-06-01,"ACT","Female","Sentenced","ATSI",2
"1092",2009-06-01,"ACT","Female","Sentenced","Non-ATSI",9
"1093",2009-06-01,"ACT","Male","Remanded","ATSI",12
"1094",2009-06-01,"ACT","Male","Remanded","Non-ATSI",52
"1095",2009-06-01,"ACT","Male","Sentenced","ATSI",9
"1096",2009-06-01,"ACT","Male","Sentenced","Non-ATSI",79
"1097",2009-06-01,"NSW","Female","Remanded","ATSI",59
"1098",2009-06-01,"NSW","Female","Remanded","Non-ATSI",177
"1099",2009-06-01,"NSW","Female","Sentenced","ATSI",181
"1100",2009-06-01,"NSW","Female","Sentenced","Non-ATSI",350
"1101",2009-06-01,"NSW","Male","Remanded","ATSI",491
"1102",2009-06-01,"NSW","Male","Remanded","Non-ATSI",1986
"1103",2009-06-01,"NSW","Male","Sentenced","ATSI",1556
"1104",2009-06-01,"NSW","Male","Sentenced","Non-ATSI",5586
"1105",2009-06-01,"NT","Female","Remanded","ATSI",14
"1106",2009-06-01,"NT","Female","Remanded","Non-ATSI",2
"1107",2009-06-01,"NT","Female","Sentenced","ATSI",28
"1108",2009-06-01,"NT","Female","Sentenced","Non-ATSI",7
"1109",2009-06-01,"NT","Male","Remanded","ATSI",206
"1110",2009-06-01,"NT","Male","Remanded","Non-ATSI",49
"1111",2009-06-01,"NT","Male","Sentenced","ATSI",647
"1112",2009-06-01,"NT","Male","Sentenced","Non-ATSI",131
"1113",2009-06-01,"QLD","Female","Remanded","ATSI",30
"1114",2009-06-01,"QLD","Female","Remanded","Non-ATSI",59
"1115",2009-06-01,"QLD","Female","Sentenced","ATSI",93
"1116",2009-06-01,"QLD","Female","Sentenced","Non-ATSI",252
"1117",2009-06-01,"QLD","Male","Remanded","ATSI",280
"1118",2009-06-01,"QLD","Male","Remanded","Non-ATSI",801
"1119",2009-06-01,"QLD","Male","Sentenced","ATSI",1170
"1120",2009-06-01,"QLD","Male","Sentenced","Non-ATSI",3045
"1121",2009-06-01,"SA","Female","Remanded","ATSI",20
"1122",2009-06-01,"SA","Female","Remanded","Non-ATSI",37
"1123",2009-06-01,"SA","Female","Sentenced","ATSI",12
"1124",2009-06-01,"SA","Female","Sentenced","Non-ATSI",62
"1125",2009-06-01,"SA","Male","Remanded","ATSI",165
"1126",2009-06-01,"SA","Male","Remanded","Non-ATSI",456
"1127",2009-06-01,"SA","Male","Sentenced","ATSI",248
"1128",2009-06-01,"SA","Male","Sentenced","Non-ATSI",975
"1129",2009-06-01,"TAS","Female","Remanded","ATSI",2
"1130",2009-06-01,"TAS","Female","Remanded","Non-ATSI",9
"1131",2009-06-01,"TAS","Female","Sentenced","ATSI",4
"1132",2009-06-01,"TAS","Female","Sentenced","Non-ATSI",19
"1133",2009-06-01,"TAS","Male","Remanded","ATSI",19
"1134",2009-06-01,"TAS","Male","Remanded","Non-ATSI",93
"1135",2009-06-01,"TAS","Male","Sentenced","ATSI",45
"1136",2009-06-01,"TAS","Male","Sentenced","Non-ATSI",334
"1137",2009-06-01,"VIC","Female","Remanded","ATSI",6
"1138",2009-06-01,"VIC","Female","Remanded","Non-ATSI",71
"1139",2009-06-01,"VIC","Female","Sentenced","ATSI",12
"1140",2009-06-01,"VIC","Female","Sentenced","Non-ATSI",180
"1141",2009-06-01,"VIC","Male","Remanded","ATSI",36
"1142",2009-06-01,"VIC","Male","Remanded","Non-ATSI",764
"1143",2009-06-01,"VIC","Male","Sentenced","ATSI",190
"1144",2009-06-01,"VIC","Male","Sentenced","Non-ATSI",3052
"1145",2009-06-01,"WA","Female","Remanded","ATSI",31
"1146",2009-06-01,"WA","Female","Remanded","Non-ATSI",36
"1147",2009-06-01,"WA","Female","Sentenced","ATSI",119
"1148",2009-06-01,"WA","Female","Sentenced","Non-ATSI",137
"1149",2009-06-01,"WA","Male","Remanded","ATSI",274
"1150",2009-06-01,"WA","Male","Remanded","Non-ATSI",404
"1151",2009-06-01,"WA","Male","Sentenced","ATSI",1288
"1152",2009-06-01,"WA","Male","Sentenced","Non-ATSI",1887
"1153",2009-09-01,"ACT","Female","Remanded","ATSI",0
"1154",2009-09-01,"ACT","Female","Remanded","Non-ATSI",3
"1155",2009-09-01,"ACT","Female","Sentenced","ATSI",2
"1156",2009-09-01,"ACT","Female","Sentenced","Non-ATSI",9
"1157",2009-09-01,"ACT","Male","Remanded","ATSI",11
"1158",2009-09-01,"ACT","Male","Remanded","Non-ATSI",45
"1159",2009-09-01,"ACT","Male","Sentenced","ATSI",12
"1160",2009-09-01,"ACT","Male","Sentenced","Non-ATSI",80
"1161",2009-09-01,"NSW","Female","Remanded","ATSI",58
"1162",2009-09-01,"NSW","Female","Remanded","Non-ATSI",164
"1163",2009-09-01,"NSW","Female","Sentenced","ATSI",171
"1164",2009-09-01,"NSW","Female","Sentenced","Non-ATSI",375
"1165",2009-09-01,"NSW","Male","Remanded","ATSI",473
"1166",2009-09-01,"NSW","Male","Remanded","Non-ATSI",2011
"1167",2009-09-01,"NSW","Male","Sentenced","ATSI",1592
"1168",2009-09-01,"NSW","Male","Sentenced","Non-ATSI",5555
"1169",2009-09-01,"NT","Female","Remanded","ATSI",8
"1170",2009-09-01,"NT","Female","Remanded","Non-ATSI",1
"1171",2009-09-01,"NT","Female","Sentenced","ATSI",26
"1172",2009-09-01,"NT","Female","Sentenced","Non-ATSI",9
"1173",2009-09-01,"NT","Male","Remanded","ATSI",184
"1174",2009-09-01,"NT","Male","Remanded","Non-ATSI",47
"1175",2009-09-01,"NT","Male","Sentenced","ATSI",633
"1176",2009-09-01,"NT","Male","Sentenced","Non-ATSI",130
"1177",2009-09-01,"QLD","Female","Remanded","ATSI",31
"1178",2009-09-01,"QLD","Female","Remanded","Non-ATSI",55
"1179",2009-09-01,"QLD","Female","Sentenced","ATSI",88
"1180",2009-09-01,"QLD","Female","Sentenced","Non-ATSI",239
"1181",2009-09-01,"QLD","Male","Remanded","ATSI",259
"1182",2009-09-01,"QLD","Male","Remanded","Non-ATSI",792
"1183",2009-09-01,"QLD","Male","Sentenced","ATSI",1197
"1184",2009-09-01,"QLD","Male","Sentenced","Non-ATSI",2950
"1185",2009-09-01,"SA","Female","Remanded","ATSI",15
"1186",2009-09-01,"SA","Female","Remanded","Non-ATSI",36
"1187",2009-09-01,"SA","Female","Sentenced","ATSI",14
"1188",2009-09-01,"SA","Female","Sentenced","Non-ATSI",62
"1189",2009-09-01,"SA","Male","Remanded","ATSI",172
"1190",2009-09-01,"SA","Male","Remanded","Non-ATSI",468
"1191",2009-09-01,"SA","Male","Sentenced","ATSI",253
"1192",2009-09-01,"SA","Male","Sentenced","Non-ATSI",971
"1193",2009-09-01,"TAS","Female","Remanded","ATSI",1
"1194",2009-09-01,"TAS","Female","Remanded","Non-ATSI",9
"1195",2009-09-01,"TAS","Female","Sentenced","ATSI",6
"1196",2009-09-01,"TAS","Female","Sentenced","Non-ATSI",26
"1197",2009-09-01,"TAS","Male","Remanded","ATSI",16
"1198",2009-09-01,"TAS","Male","Remanded","Non-ATSI",87
"1199",2009-09-01,"TAS","Male","Sentenced","ATSI",42
"1200",2009-09-01,"TAS","Male","Sentenced","Non-ATSI",329
"1201",2009-09-01,"VIC","Female","Remanded","ATSI",6
"1202",2009-09-01,"VIC","Female","Remanded","Non-ATSI",71
"1203",2009-09-01,"VIC","Female","Sentenced","ATSI",10
"1204",2009-09-01,"VIC","Female","Sentenced","Non-ATSI",203
"1205",2009-09-01,"VIC","Male","Remanded","ATSI",42
"1206",2009-09-01,"VIC","Male","Remanded","Non-ATSI",725
"1207",2009-09-01,"VIC","Male","Sentenced","ATSI",181
"1208",2009-09-01,"VIC","Male","Sentenced","Non-ATSI",3152
"1209",2009-09-01,"WA","Female","Remanded","ATSI",35
"1210",2009-09-01,"WA","Female","Remanded","Non-ATSI",36
"1211",2009-09-01,"WA","Female","Sentenced","ATSI",134
"1212",2009-09-01,"WA","Female","Sentenced","Non-ATSI",156
"1213",2009-09-01,"WA","Male","Remanded","ATSI",247
"1214",2009-09-01,"WA","Male","Remanded","Non-ATSI",392
"1215",2009-09-01,"WA","Male","Sentenced","ATSI",1412
"1216",2009-09-01,"WA","Male","Sentenced","Non-ATSI",2118
"1217",2009-12-01,"ACT","Female","Remanded","ATSI",1
"1218",2009-12-01,"ACT","Female","Remanded","Non-ATSI",6
"1219",2009-12-01,"ACT","Female","Sentenced","ATSI",0
"1220",2009-12-01,"ACT","Female","Sentenced","Non-ATSI",6
"1221",2009-12-01,"ACT","Male","Remanded","ATSI",14
"1222",2009-12-01,"ACT","Male","Remanded","Non-ATSI",52
"1223",2009-12-01,"ACT","Male","Sentenced","ATSI",10
"1224",2009-12-01,"ACT","Male","Sentenced","Non-ATSI",87
"1225",2009-12-01,"NSW","Female","Remanded","ATSI",51
"1226",2009-12-01,"NSW","Female","Remanded","Non-ATSI",156
"1227",2009-12-01,"NSW","Female","Sentenced","ATSI",174
"1228",2009-12-01,"NSW","Female","Sentenced","Non-ATSI",388
"1229",2009-12-01,"NSW","Male","Remanded","ATSI",445
"1230",2009-12-01,"NSW","Male","Remanded","Non-ATSI",1944
"1231",2009-12-01,"NSW","Male","Sentenced","ATSI",1604
"1232",2009-12-01,"NSW","Male","Sentenced","Non-ATSI",5586
"1233",2009-12-01,"NT","Female","Remanded","ATSI",11
"1234",2009-12-01,"NT","Female","Remanded","Non-ATSI",1
"1235",2009-12-01,"NT","Female","Sentenced","ATSI",27
"1236",2009-12-01,"NT","Female","Sentenced","Non-ATSI",7
"1237",2009-12-01,"NT","Male","Remanded","ATSI",178
"1238",2009-12-01,"NT","Male","Remanded","Non-ATSI",48
"1239",2009-12-01,"NT","Male","Sentenced","ATSI",655
"1240",2009-12-01,"NT","Male","Sentenced","Non-ATSI",140
"1241",2009-12-01,"QLD","Female","Remanded","ATSI",26
"1242",2009-12-01,"QLD","Female","Remanded","Non-ATSI",58
"1243",2009-12-01,"QLD","Female","Sentenced","ATSI",102
"1244",2009-12-01,"QLD","Female","Sentenced","Non-ATSI",234
"1245",2009-12-01,"QLD","Male","Remanded","ATSI",259
"1246",2009-12-01,"QLD","Male","Remanded","Non-ATSI",795
"1247",2009-12-01,"QLD","Male","Sentenced","ATSI",1177
"1248",2009-12-01,"QLD","Male","Sentenced","Non-ATSI",2881
"1249",2009-12-01,"SA","Female","Remanded","ATSI",14
"1250",2009-12-01,"SA","Female","Remanded","Non-ATSI",36
"1251",2009-12-01,"SA","Female","Sentenced","ATSI",15
"1252",2009-12-01,"SA","Female","Sentenced","Non-ATSI",59
"1253",2009-12-01,"SA","Male","Remanded","ATSI",171
"1254",2009-12-01,"SA","Male","Remanded","Non-ATSI",439
"1255",2009-12-01,"SA","Male","Sentenced","ATSI",254
"1256",2009-12-01,"SA","Male","Sentenced","Non-ATSI",975
"1257",2009-12-01,"TAS","Female","Remanded","ATSI",1
"1258",2009-12-01,"TAS","Female","Remanded","Non-ATSI",8
"1259",2009-12-01,"TAS","Female","Sentenced","ATSI",8
"1260",2009-12-01,"TAS","Female","Sentenced","Non-ATSI",28
"1261",2009-12-01,"TAS","Male","Remanded","ATSI",14
"1262",2009-12-01,"TAS","Male","Remanded","Non-ATSI",76
"1263",2009-12-01,"TAS","Male","Sentenced","ATSI",42
"1264",2009-12-01,"TAS","Male","Sentenced","Non-ATSI",330
"1265",2009-12-01,"VIC","Female","Remanded","ATSI",9
"1266",2009-12-01,"VIC","Female","Remanded","Non-ATSI",67
"1267",2009-12-01,"VIC","Female","Sentenced","ATSI",13
"1268",2009-12-01,"VIC","Female","Sentenced","Non-ATSI",225
"1269",2009-12-01,"VIC","Male","Remanded","ATSI",55
"1270",2009-12-01,"VIC","Male","Remanded","Non-ATSI",760
"1271",2009-12-01,"VIC","Male","Sentenced","ATSI",189
"1272",2009-12-01,"VIC","Male","Sentenced","Non-ATSI",3186
"1273",2009-12-01,"WA","Female","Remanded","ATSI",32
"1274",2009-12-01,"WA","Female","Remanded","Non-ATSI",27
"1275",2009-12-01,"WA","Female","Sentenced","ATSI",155
"1276",2009-12-01,"WA","Female","Sentenced","Non-ATSI",166
"1277",2009-12-01,"WA","Male","Remanded","ATSI",267
"1278",2009-12-01,"WA","Male","Remanded","Non-ATSI",401
"1279",2009-12-01,"WA","Male","Sentenced","ATSI",1491
"1280",2009-12-01,"WA","Male","Sentenced","Non-ATSI",2232
"1281",2010-03-01,"ACT","Female","Remanded","ATSI",2
"1282",2010-03-01,"ACT","Female","Remanded","Non-ATSI",5
"1283",2010-03-01,"ACT","Female","Sentenced","ATSI",0
"1284",2010-03-01,"ACT","Female","Sentenced","Non-ATSI",6
"1285",2010-03-01,"ACT","Male","Remanded","ATSI",17
"1286",2010-03-01,"ACT","Male","Remanded","Non-ATSI",63
"1287",2010-03-01,"ACT","Male","Sentenced","ATSI",13
"1288",2010-03-01,"ACT","Male","Sentenced","Non-ATSI",88
"1289",2010-03-01,"NSW","Female","Remanded","ATSI",64
"1290",2010-03-01,"NSW","Female","Remanded","Non-ATSI",153
"1291",2010-03-01,"NSW","Female","Sentenced","ATSI",163
"1292",2010-03-01,"NSW","Female","Sentenced","Non-ATSI",377
"1293",2010-03-01,"NSW","Male","Remanded","ATSI",472
"1294",2010-03-01,"NSW","Male","Remanded","Non-ATSI",2047
"1295",2010-03-01,"NSW","Male","Sentenced","ATSI",1577
"1296",2010-03-01,"NSW","Male","Sentenced","Non-ATSI",5429
"1297",2010-03-01,"NT","Female","Remanded","ATSI",14
"1298",2010-03-01,"NT","Female","Remanded","Non-ATSI",1
"1299",2010-03-01,"NT","Female","Sentenced","ATSI",28
"1300",2010-03-01,"NT","Female","Sentenced","Non-ATSI",7
"1301",2010-03-01,"NT","Male","Remanded","ATSI",202
"1302",2010-03-01,"NT","Male","Remanded","Non-ATSI",42
"1303",2010-03-01,"NT","Male","Sentenced","ATSI",651
"1304",2010-03-01,"NT","Male","Sentenced","Non-ATSI",153
"1305",2010-03-01,"QLD","Female","Remanded","ATSI",33
"1306",2010-03-01,"QLD","Female","Remanded","Non-ATSI",63
"1307",2010-03-01,"QLD","Female","Sentenced","ATSI",91
"1308",2010-03-01,"QLD","Female","Sentenced","Non-ATSI",236
"1309",2010-03-01,"QLD","Male","Remanded","ATSI",298
